Date,Scope,Country,State,"# Players",Rank,Faction,"Ship Points","# Ships","# Uniques","# Large","# Small",Skill,Attack,Agility,Hull,Shields,List
"2015-09-27","Other","Romania","Bucuresti",10,1,imperial,78,2,2,1,1,15,7,2,14,6,"""Whisper"", Rear Admiral Chiraneau"
"2015-09-27","Other","Romania","Bucuresti",10,2,rebel,81,2,2,1,1,17,6,4,10,8,"Corran Horn, Han Solo (Rebel Alliance)"
"2015-09-27","Other","Romania","Bucuresti",10,3,scum,74,3,1,1,2,10,9,5,14,8,"Cartel Marauder, Cartel Marauder, Moralo Eval"
"2015-09-27","Other","Romania","Bucuresti",10,4,rebel,72,4,0,0,4,8,8,4,20,12,"Gold Squadron Pilot, Gold Squadron Pilot, Gold Squadron Pilot, Gold Squadron Pilot"
"2015-09-27","Other","Romania","Bucuresti",10,5,rebel,79,3,3,0,3,20,7,5,10,8,"Keyan Farlander, Biggs Darklighter, Jan Ors"
"2015-09-27","Other","Romania","Bucuresti",10,6,rebel,72,3,2,0,3,18,5,4,14,8,"Jan Ors, Miranda Doni, Gold Squadron Pilot"
"2015-09-27","Other","Romania","Bucuresti",10,7,rebel,84,3,3,0,3,22,8,5,8,12,"Jake Farrell, Keyan Farlander, Ten Numb"
"2015-09-27","Other","Romania","Bucuresti",10,8,imperial,86,3,3,0,3,21,8,8,8,6,"""Whisper"", Darth Vader, Commander Alozen"
"2015-09-27","Other","Romania","Bucuresti",10,9,imperial,72,2,2,1,1,10,7,2,14,6,"""Echo"", Captain Oicunn"
"2015-09-27","Other","Romania","Bucuresti",10,10,scum,72,2,2,2,0,12,6,6,8,8,"IG-88B, IG-88C"
"2015-09-26","Other","United States of America","Nevada",10,1,rebel,65,2,2,1,1,15,4,3,10,9,"Dash Rendar, Miranda Doni"
"2015-09-26","Other","United States of America","Nevada",10,2,imperial,89,4,4,0,4,29,8,12,12,4,"Darth Vader, Maarek Stele (TIE Advanced), ""Mauler Mithel"", ""Backstabber"""
"2015-09-26","Other","United States of America","Nevada",10,3,rebel,90,3,1,1,2,13,9,3,14,15,"Han Solo (Rebel Alliance), Blue Squadron Pilot, Blue Squadron Pilot"
"2015-09-26","Other","United States of America","Nevada",10,4,scum,74,4,3,0,4,16,5,8,14,5,"Palob Godalhi, Dace Bonearm, Torkil Mux, Binayre Pirate"
"2015-09-26","Other","United States of America","Nevada",10,5,scum,72,3,3,0,3,21,6,5,13,5,"Kavil, Palob Godalhi, Talonbane Cobra"
"2015-09-20","Store championship","Brazil","Sao Paulo",6,2,rebel,84,3,1,1,2,9,9,5,14,9,"Rookie Pilot, Rookie Pilot, Chewbacca (Rebel Alliance)"
"2015-09-20","Store championship","Brazil","Sao Paulo",6,3,rebel,78,3,1,1,2,9,7,3,18,11,"Gold Squadron Pilot, Gold Squadron Pilot, Chewbacca (Rebel Alliance)"
"2015-09-20","Store championship","Brazil","Sao Paulo",6,4,rebel,77,3,3,0,3,20,8,5,11,7,"Wedge Antilles, Biggs Darklighter, ""Dutch"" Vander"
"2015-09-20","Store championship","Brazil","Sao Paulo",6,5,imperial,80,3,3,1,2,21,8,8,12,4,"Turr Phennir, ""Mauler Mithel"", Kath Scarlet (Firespray-31)"
"2015-09-20","Store championship","Brazil","Sao Paulo",6,6,imperial,81,3,3,1,2,22,8,8,12,4,"Soontir Fel, Kath Scarlet (Firespray-31), ""Backstabber"""
"2015-09-27","Store championship","South Africa","Gauteng",20,1,scum,82,5,1,0,5,15,9,8,18,11,"Syndicate Thug, Syndicate Thug, Palob Godalhi, Black Sun Soldier, Black Sun Soldier"
"2015-09-27","Store championship","South Africa","Gauteng",20,16,imperial,89,3,3,0,3,20,7,9,9,7,"Darth Vader, Commander Alozen, Colonel Vessery"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,1,imperial,77,3,2,1,2,20,8,7,11,7,"Omicron Group Pilot, Darth Vader, Soontir Fel"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,2,rebel,71,2,2,1,1,15,5,5,7,8,"Corran Horn, Dash Rendar"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,3,imperial,80,3,2,1,2,18,10,6,10,7,"""Whisper"", Soontir Fel, Omicron Group Pilot"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,4,rebel,78,2,2,2,0,12,5,3,13,10,"Chewbacca (Rebel Alliance), Dash Rendar"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,5,rebel,100,5,0,0,5,10,14,6,14,22,"Blue Squadron Pilot, Blue Squadron Pilot, Blue Squadron Pilot, Blue Squadron Pilot, Bandit Squadron Pilot"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,6,rebel,87,3,2,0,3,19,8,6,10,9,"Warden Squadron Pilot, Wedge Antilles, Corran Horn"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,7,rebel,76,3,1,0,3,12,7,5,12,10,"Gold Squadron Pilot, Warden Squadron Pilot, Corran Horn"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,8,rebel,89,3,3,0,3,22,9,7,8,7,"Biggs Darklighter, Corran Horn, Wedge Antilles"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,9,rebel,65,2,2,1,1,15,4,3,10,9,"Dash Rendar, Miranda Doni"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,10,rebel,71,2,2,1,1,15,5,5,7,8,"Corran Horn, Dash Rendar"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,11,rebel,71,2,2,1,1,15,5,5,7,8,"Corran Horn, Dash Rendar"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,12,scum,82,3,3,1,2,19,6,5,15,8,"Kavil, Palob Godalhi, Kath Scarlet (Firespray-31)"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,13,imperial,72,2,2,0,2,14,6,6,6,6,"Colonel Vessery, Rexler Brath"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,14,scum,72,2,2,2,0,12,6,6,8,8,"IG-88B, IG-88C"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,15,imperial,86,3,3,1,2,17,11,5,9,9,"Captain Yorr, ""Echo"", ""Whisper"""
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,16,scum,72,4,0,0,4,8,8,4,20,12,"Syndicate Thug, Syndicate Thug, Syndicate Thug, Syndicate Thug"
"2015-09-26","Regional","Brazil","Rio Grande do Norte",17,17,rebel,77,2,2,1,1,13,6,4,10,8,"Corran Horn, Chewbacca (Rebel Alliance)"
"2015-09-27","Other","United States of America","California",13,1,rebel,73,3,2,0,3,17,7,6,10,8,"Gold Squadron Pilot, Poe Dameron (Resistance), Jake Farrell"
"2015-09-27","Other","United States of America","California",13,2,rebel,100,5,0,0,5,10,14,6,14,22,"Blue Squadron Pilot, Blue Squadron Pilot, Blue Squadron Pilot, Blue Squadron Pilot, Bandit Squadron Pilot"
"2015-09-27","Other","United States of America","California",13,3,scum,73,3,2,1,2,16,7,5,13,9,"Kath Scarlet (Firespray-31), N'dru Suhlak, Syndicate Thug"
"2015-09-27","Other","United States of America","California",13,4,imperial,74,3,2,1,2,19,9,7,11,5,"Soontir Fel, Carnor Jax, Omicron Group Pilot"
"2015-09-27","Other","United States of America","California",13,5,imperial,74,3,2,1,2,17,8,5,14,8,"Soontir Fel, ""Deathrain"", Omicron Group Pilot"
"2015-09-27","Other","United States of America","California",13,6,rebel,65,3,1,0,3,12,6,3,15,10,"Miranda Doni, Gold Squadron Pilot, Gold Squadron Pilot"
"2015-09-27","Other","United States of America","California",13,7,scum,75,2,2,2,0,14,6,5,10,8,"IG-88B, Boba Fett (Firespray-31)"
"2015-09-27","Other","United States of America","California",13,8,imperial,80,4,2,0,4,17,9,10,15,4,"Soontir Fel, ""Deathrain"", Epsilon Squadron Pilot, Academy Pilot"
"2015-09-29","Vassal play","United States of America","Kansast",12,1,imperial,71,2,2,1,1,15,6,3,15,4,"Soontir Fel, Commander Kenkirk"
"2015-09-29","Vassal play","United States of America","Kansast",12,2,imperial,91,5,1,0,5,21,11,15,15,4,"Soontir Fel, Zeta Squadron Pilot, Zeta Squadron Pilot, Zeta Squadron Pilot, Zeta Squadron Pilot"
"2015-09-29","Vassal play","United States of America","Kansast",12,3,scum,79,5,1,0,5,9,9,8,18,11,"Torkil Mux, Syndicate Thug, Syndicate Thug, Binayre Pirate, Binayre Pirate"
"2015-09-29","Vassal play","United States of America","Kansast",12,4,imperial,92,4,1,0,4,15,8,12,12,8,"Darth Vader, Tempest Squadron Pilot, Tempest Squadron Pilot, Tempest Squadron Pilot"
"2015-09-29","Vassal play","United States of America","Kansast",12,5,imperial,74,2,2,1,1,11,7,2,14,6,"Captain Oicunn, ""Whisper"""
"2015-09-29","Vassal play","United States of America","Kansast",12,6,rebel,81,3,2,0,3,19,8,7,8,8,"Poe Dameron (Resistance), Red Squadron Veteran, Jake Farrell"
"2015-09-29","Vassal play","United States of America","Kansast",12,7,rebel,90,4,2,0,4,18,9,9,12,10,"Prototype Pilot, Prototype Pilot, Poe Dameron (Resistance), Horton Salm"
"2015-09-29","Vassal play","United States of America","Kansast",12,8,rebel,65,3,1,0,3,12,6,3,15,10,"Miranda Doni, Gold Squadron Pilot, Gold Squadron Pilot"
"2015-09-29","Vassal play","United States of America","Kansast",12,9,imperial,82,3,3,0,3,26,8,9,9,2,"Soontir Fel, Carnor Jax, Darth Vader"
"2015-09-29","Vassal play","United States of America","Kansast",12,10,rebel,72,4,0,0,4,8,8,4,20,12,"Gold Squadron Pilot, Gold Squadron Pilot, Gold Squadron Pilot, Gold Squadron Pilot"
"2015-09-29","Vassal play","United States of America","Kansast",12,11,rebel,81,3,3,0,3,21,7,4,13,10,"""Blue Ace"", Miranda Doni, Horton Salm"
"2015-09-29","Vassal play","United States of America","Kansast",12,12,imperial,86,2,1,2,0,11,6,0,24,8,"Patrol Leader, Rear Admiral Chiraneau"
"2015-09-29","Other","United States of America","Virginia",18,2,imperial,77,3,2,1,2,16,10,6,10,7,"Carnor Jax, ""Echo"", Omicron Group Pilot"
"2015-09-29","Other","United States of America","Virginia",18,3,imperial,88,5,2,0,5,26,10,15,15,4,"""Howlrunner"", ""Epsilon Leader"", Omega Squadron Pilot, Omega Squadron Pilot, Omega Squadron Pilot"
"2015-09-29","Other","United States of America","Virginia",18,4,imperial,74,2,2,1,1,11,7,2,14,6,"""Whisper"", Captain Oicunn"
"2015-09-29","Other","United States of America","Virginia",18,5,imperial,86,4,1,0,4,9,8,12,12,8,"Lieutenant Colzet, Tempest Squadron Pilot, Tempest Squadron Pilot, Tempest Squadron Pilot"
"2015-09-29","Other","United States of America","Virginia",18,6,imperial,72,2,1,1,1,10,7,2,14,6,"""Whisper"", Patrol Leader"
"2015-09-29","Other","United States of America","Virginia",18,7,scum,68,2,2,1,1,12,6,5,10,5,"Kath Scarlet (Firespray-31), Guri"
"2015-09-29","Other","United States of America","Virginia",18,8,imperial,77,3,2,1,2,20,8,7,11,7,"Darth Vader, Soontir Fel, Omicron Group Pilot"
"2015-09-29","Other","United States of America","Virginia",18,9,rebel,100,5,0,0,5,10,14,6,14,22,"Blue Squadron Pilot, Blue Squadron Pilot, Blue Squadron Pilot, Blue Squadron Pilot, Bandit Squadron Pilot"
"2015-09-29","Other","United States of America","Virginia",18,10,rebel,89,4,2,0,4,20,9,5,15,14,"Horton Salm, Lieutenant Blount, Guardian Squadron Pilot, Blue Squadron Pilot"
"2015-09-29","Other","United States of America","Virginia",18,11,imperial,75,3,2,1,2,18,8,7,11,7,"Soontir Fel, Maarek Stele (TIE Advanced), Omicron Group Pilot"
"2015-09-29","Other","United States of America","Virginia",18,12,imperial,84,4,0,0,4,8,8,12,12,8,"Tempest Squadron Pilot, Tempest Squadron Pilot, Tempest Squadron Pilot, Tempest Squadron Pilot"
"2015-09-29","Other","United States of America","Virginia",18,13,rebel,73,3,1,0,3,11,9,3,9,15,"Keyan Farlander, Blue Squadron Pilot, Blue Squadron Pilot"
"2015-09-29","Other","United States of America","Virginia",18,14,scum,72,4,0,0,4,8,8,4,20,12,"Syndicate Thug, Syndicate Thug, Syndicate Thug, Syndicate Thug"
"2015-09-29","Other","United States of America","Virginia",18,15,imperial,85,3,2,1,2,15,7,8,12,8,"Darth Vader, Lieutenant Colzet, Bounty Hunter"
"2015-09-29","Other","United States of America","Virginia",18,17,scum,94,4,1,0,4,21,12,8,16,4,"Talonbane Cobra, Black Sun Ace, Black Sun Ace, Cartel Marauder"
"2015-09-29","Other","United States of America","Virginia",18,18,scum,78,3,3,1,2,20,6,7,12,6,"Serissu, Kath Scarlet (Firespray-31), Palob Godalhi"
"2015-10-03","Other","Sweden","Stockholms",9,1,scum,71,3,1,1,2,11,7,3,16,12,"Bossk, Syndicate Thug, Syndicate Thug"
"2015-10-03","Other","Sweden","Stockholms",9,2,scum,100,5,0,0,5,10,15,10,20,5,"Cartel Marauder, Cartel Marauder, Cartel Marauder, Cartel Marauder, Cartel Marauder"
"2015-10-03","Other","Sweden","Stockholms",9,3,scum,72,2,2,2,0,12,6,6,8,8,"IG-88B, IG-88C"
"2015-10-03","Other","Sweden","Stockholms",9,4,rebel,89,5,1,0,5,16,12,9,12,14,"Poe Dameron (Resistance), Blue Squadron Pilot, Bandit Squadron Pilot, Bandit Squadron Pilot, Bandit Squadron Pilot"
"2015-10-03","Other","Sweden","Stockholms",9,5,rebel,74,3,1,1,2,13,6,8,9,9,"Dash Rendar, Green Squadron Pilot, Green Squadron Pilot"
"2015-10-03","Other","Sweden","Stockholms",9,6,rebel,80,4,0,0,4,8,10,4,16,16,"Blue Squadron Pilot, Blue Squadron Pilot, Gold Squadron Pilot, Gold Squadron Pilot"
"2015-10-03","Other","Sweden","Stockholms",9,7,rebel,85,3,3,0,3,24,8,6,7,10,"Corran Horn, Ten Numb, Airen Cracken"
"2015-10-03","Other","Sweden","Stockholms",9,8,rebel,77,3,3,0,3,22,6,3,15,10,"Miranda Doni, ""Dutch"" Vander, Horton Salm"
"2015-10-03","Other","Sweden","Stockholms",9,9,rebel,71,2,2,1,1,15,5,5,7,8,"Dash Rendar, Corran Horn"
"2015-10-03","Store championship","Brazil","Sao Paulo",8,1,rebel,96,4,2,0,4,18,12,8,12,8,"Rookie Pilot, Rookie Pilot, Biggs Darklighter, Wedge Antilles"
"2015-10-03","Store championship","Brazil","Sao Paulo",8,4,imperial,38,1,1,1,0,7,3,2,6,4,"Kath Scarlet (Firespray-31)"
"2015-10-03","Other","United States of America","Nevada",7,0,scum,86,7,0,0,7,11,14,14,14,14,"Black Sun Soldier, Black Sun Soldier, Binayre Pirate, Binayre Pirate, Binayre Pirate, Binayre Pirate, Binayre Pirate"
"2015-10-03","Other","United States of America","Nevada",7,1,scum,74,3,1,1,2,11,7,4,16,10,"Syndicate Thug, Syndicate Thug, Kath Scarlet (Firespray-31)"
"2015-10-03","Other","United States of America","Alaska",10,1,scum,72,4,0,0,4,8,8,4,20,12,"Syndicate Thug, Syndicate Thug, Syndicate Thug, Syndicate Thug"
"2015-10-03","Other","United States of America","Alaska",10,2,imperial,77,3,2,1,2,20,8,7,11,7,"Darth Vader, Soontir Fel, Omicron Group Pilot"
"2015-10-03","Other","United States of America","Alaska",10,3,scum,68,2,2,2,0,12,6,2,12,12,"Bossk, Latts Razzi"
"2015-10-03","Other","United States of America","Alaska",10,4,scum,72,5,0,0,5,7,10,8,16,12,"Binayre Pirate, Binayre Pirate, Binayre Pirate, Syndicate Thug, Syndicate Thug"
"2015-10-03","Other","United States of America","Alaska",10,5,imperial,84,4,3,0,4,24,10,12,12,1,"""Dark Curse"", Epsilon Squadron Pilot, Carnor Jax, Soontir Fel"
"2015-10-03","Other","United States of America","Alaska",10,6,scum,78,4,1,0,4,12,8,6,18,8,"Torkil Mux, Black Sun Ace, Syndicate Thug, Syndicate Thug"
"2015-10-03","Other","United States of America","Alaska",10,7,scum,75,3,1,1,2,12,7,4,16,10,"Syndicate Thug, Syndicate Thug, Boba Fett (Firespray-31)"
"2015-10-03","Other","United States of America","Alaska",10,8,imperial,85,5,2,0,5,27,11,15,15,0,"Black Squadron Pilot, Obsidian Squadron Pilot, Obsidian Squadron Pilot, ""Howlrunner"", Soontir Fel"
"2015-10-03","Other","United States of America","Alaska",10,9,rebel,86,3,2,0,3,15,9,7,8,9,"Blue Squadron Novice, ""Blue Ace"", Corran Horn"
"2015-10-03","Other","United States of America","Alaska",10,10,imperial,83,3,3,0,3,23,10,8,8,2,"""Echo"", Soontir Fel, Carnor Jax"
"2015-10-03","Other","United States of America","Kentucky",8,0,rebel,74,3,1,0,3,12,7,3,13,13,"Blue Squadron Pilot, Warden Squadron Pilot, Miranda Doni"
"2015-10-03","Other","United States of America","Kentucky",8,1,imperial,83,3,3,0,3,25,7,9,9,4,"Darth Vader, Maarek Stele (TIE Advanced), Soontir Fel"
"2015-10-03","Other","United States of America","Kentucky",8,2,rebel,89,3,1,1,2,13,9,4,14,12,"Han Solo (Rebel Alliance), Blue Squadron Pilot, Rookie Pilot"
"2015-10-03","Other","United States of America","Kentucky",8,3,imperial,75,3,3,0,3,22,9,8,8,2,"Soontir Fel, ""Whisper"", ""Dark Curse"""
"2015-10-03","Other","United States of America","Kentucky",8,4,imperial,93,6,2,0,6,21,13,18,18,0,"Soontir Fel, ""Howlrunner"", Academy Pilot, Academy Pilot, Academy Pilot, Academy Pilot"
"2015-10-03","Other","United States of America","Kentucky",8,6,rebel,79,3,2,1,2,17,7,6,10,10,"Poe Dameron (Resistance), Bandit Squadron Pilot, Dash Rendar"
"2015-10-03","Other","United States of America","Kentucky",8,7,rebel,81,3,3,0,3,24,8,5,8,10,"Ten Numb, Poe Dameron (Resistance), Airen Cracken"
"2015-10-03","Other","Portugal","Lisboa",9,0,imperial,93,4,2,0,4,19,11,11,11,5,"Obsidian Squadron Pilot, Obsidian Squadron Pilot, Colonel Vessery, ""Whisper"""
"2015-10-03","Other","Portugal","Lisboa",9,1,scum,70,2,2,2,0,12,6,4,10,10,"IG-88B, Moralo Eval"
"2015-10-03","Other","Portugal","Lisboa",9,2,rebel,77,5,1,0,5,16,10,9,13,12,"Miranda Doni, Bandit Squadron Pilot, Bandit Squadron Pilot, Bandit Squadron Pilot, Bandit Squadron Pilot"
"2015-10-03","Other","Portugal","Lisboa",9,3,rebel,90,3,1,1,2,13,9,3,14,15,"Han Solo (Rebel Alliance), Blue Squadron Pilot, Blue Squadron Pilot"
"2015-10-03","Other","Portugal","Lisboa",9,4,imperial,76,3,3,0,3,23,9,8,8,2,"""Mauler Mithel"", Soontir Fel, ""Whisper"""
"2015-10-03","Other","Portugal","Lisboa",9,5,rebel,84,4,2,0,4,17,10,9,9,9,"Corran Horn, Bandit Squadron Pilot, Bandit Squadron Pilot, Biggs Darklighter"
"2015-10-03","Other","Portugal","Lisboa",9,6,imperial,73,3,3,0,3,25,7,9,9,2,"""Mauler Mithel"", Darth Vader, Soontir Fel"
"2015-10-03","Other","Portugal","Lisboa",9,7,rebel,70,2,2,1,1,16,5,4,10,7,"Han Solo (Rebel Alliance), Jake Farrell"
"2015-10-03","Other","Portugal","Lisboa",9,8,imperial,75,3,3,1,2,17,7,6,18,4,"""Backstabber"", ""Mauler Mithel"", Captain Oicunn"
"2015-10-04","Other","Poland","Lodzkie",7,1,imperial,77,3,2,1,2,18,7,7,11,9,"Maarek Stele (TIE Advanced), Darth Vader, Omicron Group Pilot"
"2015-10-04","Other","Poland","Lodzkie",7,2,rebel,71,2,2,1,1,15,5,5,7,8,"Corran Horn, Dash Rendar"
"2015-10-04","Other","Poland","Lodzkie",7,3,imperial,77,3,2,0,3,18,10,8,8,2,"Saber Squadron Pilot, Carnor Jax, ""Echo"""
"2015-10-04","Other","Poland","Lodzkie",7,4,imperial,91,4,3,0,4,24,10,12,12,3,"Rexler Brath, Turr Phennir, ""Dark Curse"", Obsidian Squadron Pilot"
"2015-10-04","Other","Poland","Lodzkie",7,5,rebel,74,2,2,2,0,8,5,3,13,10,"Chewbacca (Rebel Alliance), Eaden Vrill"
"2015-10-04","Other","Poland","Lodzkie",7,6,imperial,76,3,3,0,3,23,9,8,8,2,"""Mauler Mithel"", Soontir Fel, ""Whisper"""
"2015-10-04","Other","Poland","Lodzkie",7,7,imperial,95,3,1,2,1,15,8,7,15,10,"Bounty Hunter, Bounty Hunter, Darth Vader"
"2015-10-02","Other","Denmark","Kobenhavn",14,1,scum,72,4,0,0,4,8,8,4,20,12,"Syndicate Thug, Syndicate Thug, Syndicate Thug, Syndicate Thug"
"2015-10-02","Other","Denmark","Kobenhavn",14,2,imperial,74,3,2,1,2,19,9,7,11,5,"Omicron Group Pilot, Carnor Jax, Soontir Fel"
"2015-10-02","Other","Denmark","Kobenhavn",14,3,imperial,77,3,2,1,2,20,8,7,11,7,"Soontir Fel, Darth Vader, Omicron Group Pilot"
"2015-10-02","Other","Denmark","Kobenhavn",14,4,imperial,77,3,2,1,2,20,8,7,11,7,"Soontir Fel, Darth Vader, Omicron Group Pilot"
"2015-10-02","Other","Denmark","Kobenhavn",14,5,imperial,76,3,1,1,2,11,11,5,9,9,"Omicron Group Pilot, Sigma Squadron Pilot, ""Echo"""
"2015-10-02","Other","Denmark","Kobenhavn",14,6,rebel,81,4,2,0,4,23,9,9,9,9,"Tala Squadron Pilot, Tala Squadron Pilot, Jake Farrell, Poe Dameron (Resistance)"
"2015-10-02","Other","Denmark","Kobenhavn",14,7,rebel,82,3,2,0,3,19,9,5,9,10,"Blue Squadron Pilot, Wedge Antilles, Poe Dameron (Resistance)"
"2015-10-02","Other","Denmark","Kobenhavn",14,8,scum,85,4,2,0,4,22,10,9,12,6,"Black Sun Soldier, Black Sun Soldier, Prince Xizor, Talonbane Cobra"
"2015-10-02","Other","Denmark","Kobenhavn",14,9,rebel,96,6,1,0,6,23,13,13,12,13,"Etahn A'baht, Bandit Squadron Pilot, Tala Squadron Pilot, Tala Squadron Pilot, Tala Squadron Pilot, Tala Squadron Pilot"
"2015-10-02","Other","Denmark","Kobenhavn",14,10,imperial,77,3,2,1,2,20,8,7,11,7,"Soontir Fel, Darth Vader, Omicron Group Pilot"
"2015-10-02","Other","Denmark","Kobenhavn",14,11,rebel,73,3,2,0,3,17,6,7,9,8,"Warden Squadron Pilot, Tycho Celchu, Jake Farrell"
"2015-10-02","Other","Denmark","Kobenhavn",14,12,rebel,81,3,2,0,3,17,8,7,7,10,"Blue Squadron Pilot, Jake Farrell, Corran Horn"
"2015-10-02","Other","Denmark","Kobenhavn",14,13,imperial,78,3,3,0,3,24,9,9,9,0,"Soontir Fel, Carnor Jax, Turr Phennir"
"2015-10-02","Other","Denmark","Kobenhavn",14,14,scum,72,2,2,2,0,12,6,6,8,8,"IG-88D, IG-88C"
"2015-10-07","Vassal play","United States of America","Kansast",12,1,scum,78,4,1,1,3,8,8,6,17,12,"Trandoshan Slaver, Syndicate Thug, Torkil Mux, Binayre Pirate"
"2015-10-07","Vassal play","United States of America","Kansast",12,2,rebel,67,2,2,1,1,15,5,4,8,8,"Poe Dameron (Resistance), Dash Rendar"
"2015-10-07","Vassal play","United States of America","Kansast",12,3,scum,75,2,2,2,0,14,6,5,10,8,"IG-88B, Boba Fett (Firespray-31)"
"2015-10-07","Vassal play","United States of America","Kansast",12,6,rebel,78,4,1,0,4,13,8,6,17,11,"Jake Farrell, Gold Squadron Pilot, Gold Squadron Pilot, Gold Squadron Pilot"
"2015-10-07","Vassal play","United States of America","Kansast",12,7,imperial,76,2,2,1,1,13,7,2,14,6,"Commander Kenkirk, ""Whisper"""
"2015-10-07","Vassal play","United States of America","Kansast",12,8,scum,66,2,2,1,1,11,6,6,8,5,"Guri, IG-88B"
"2015-10-07","Vassal play","United States of America","Kansast",12,9,scum,71,2,2,2,0,13,6,4,10,10,"Bossk, IG-88B"
"2015-10-07","Vassal play","United States of America","Kansast",12,10,rebel,78,4,1,0,4,13,8,6,17,11,"Gold Squadron Pilot, Gold Squadron Pilot, Gold Squadron Pilot, Jake Farrell"
